#------------------------------------------------------------------------
# Program: Diag Quadratic
#          (c) Amal Medhi <amedhi@iisertvm.ac.in>
#------------------------------------------------------------------------
# job_79244_diag.x_20260313113946_amedhi@isha-2.local
# Lattice: HONEYCOMB2 (Size = 50x50x1, Sites/unitcell = 2, Boundary = 1-1-0)
# No of sites = 5000
# Model: MKM
# lambda = 0.060000
# eta = 0.100000
# lambda_R = 0.000000
# t = 1.000000
# Results: BandStruct
#------------------------------------------------------------------------
# bands: {spin=UP, n=[0:3], cols=[5:8]}
#------------------------------------------------------------------------
# k     kx            ky            kz            ek_0_0        ek_1_0        ek_2_0        ek_3_0        
#------------------------------------------------------------------------
  1562 -9.431757E-01  1.047198E+00  0.000000E+00 -1.016409E+00 -1.016409E+00  1.016409E+00  1.016409E+00
  1563 -8.706237E-01  1.005310E+00  0.000000E+00 -1.025448E+00 -1.025448E+00  1.025448E+00  1.025448E+00
  1564 -7.980717E-01  9.634217E-01  0.000000E+00 -1.035431E+00 -1.035431E+00  1.035431E+00  1.035431E+00
  1565 -7.255197E-01  9.215338E-01  0.000000E+00 -1.046188E+00 -1.046188E+00  1.046188E+00  1.046188E+00
  1566 -6.529678E-01  8.796459E-01  0.000000E+00 -1.057532E+00 -1.057532E+00  1.057532E+00  1.057532E+00
  1567 -5.804158E-01  8.377580E-01  0.000000E+00 -1.069269E+00 -1.069269E+00  1.069269E+00  1.069269E+00
  1568 -5.078638E-01  7.958701E-01  0.000000E+00 -1.081199E+00 -1.081199E+00  1.081199E+00  1.081199E+00
  1569 -4.353118E-01  7.539822E-01  0.000000E+00 -1.093121E+00 -1.093121E+00  1.093121E+00  1.093121E+00
  1570 -3.627599E-01  7.120943E-01  0.000000E+00 -1.104836E+00 -1.104836E+00  1.104836E+00  1.104836E+00
  1571 -2.902079E-01  6.702064E-01  0.000000E+00 -1.116150E+00 -1.116150E+00  1.116150E+00  1.116150E+00
  1572 -2.176559E-01  6.283185E-01  0.000000E+00 -1.126881E+00 -1.126881E+00  1.126881E+00  1.126881E+00
  1573 -1.451039E-01  5.864306E-01  0.000000E+00 -1.136857E+00 -1.136857E+00  1.136857E+00  1.136857E+00
  1574 -7.255197E-02  5.445427E-01  0.000000E+00 -1.145925E+00 -1.145925E+00  1.145925E+00  1.145925E+00
  1575  0.000000E+00  5.026548E-01  0.000000E+00 -1.153944E+00 -1.153944E+00  1.153944E+00  1.153944E+00
  1576  7.255197E-02  4.607669E-01  0.000000E+00 -1.160798E+00 -1.160798E+00  1.160798E+00  1.160798E+00
  1577  1.451039E-01  4.188790E-01  0.000000E+00 -1.166386E+00 -1.166386E+00  1.166386E+00  1.166386E+00
  1578  2.176559E-01  3.769911E-01  0.000000E+00 -1.170634E+00 -1.170634E+00  1.170634E+00  1.170634E+00
  1579  2.902079E-01  3.351032E-01  0.000000E+00 -1.173485E+00 -1.173485E+00  1.173485E+00  1.173485E+00
  1580  3.627599E-01  2.932153E-01  0.000000E+00 -1.174908E+00 -1.174908E+00  1.174908E+00  1.174908E+00
  1581  4.353118E-01  2.513274E-01  0.000000E+00 -1.174893E+00 -1.174893E+00  1.174893E+00  1.174893E+00
  1582  5.078638E-01  2.094395E-01  0.000000E+00 -1.173451E+00 -1.173451E+00  1.173451E+00  1.173451E+00
  1583  5.804158E-01  1.675516E-01  0.000000E+00 -1.170616E+00 -1.170616E+00  1.170616E+00  1.170616E+00
  1584  6.529678E-01  1.256637E-01  0.000000E+00 -1.166439E+00 -1.166439E+00  1.166439E+00  1.166439E+00
  1585  7.255197E-01  8.377580E-02  0.000000E+00 -1.160992E+00 -1.160992E+00  1.160992E+00  1.160992E+00
  1586  7.980717E-01  4.188790E-02  0.000000E+00 -1.154364E+00 -1.154364E+00  1.154364E+00  1.154364E+00
  1587  8.706237E-01  0.000000E+00  0.000000E+00 -1.146659E+00 -1.146659E+00  1.146659E+00  1.146659E+00
  1588  9.431757E-01 -4.188790E-02  0.000000E+00 -1.137994E+00 -1.137994E+00  1.137994E+00  1.137994E+00
  1589  1.015728E+00 -8.377580E-02  0.000000E+00 -1.128501E+00 -1.128501E+00  1.128501E+00  1.128501E+00
  1590  1.088280E+00 -1.256637E-01  0.000000E+00 -1.118319E+00 -1.118319E+00  1.118319E+00  1.118319E+00
  1591  1.160832E+00 -1.675516E-01  0.000000E+00 -1.107597E+00 -1.107597E+00  1.107597E+00  1.107597E+00
  1592  1.233384E+00 -2.094395E-01  0.000000E+00 -1.096492E+00 -1.096492E+00  1.096492E+00  1.096492E+00
  1593  1.305936E+00 -2.513274E-01  0.000000E+00 -1.085165E+00 -1.085165E+00  1.085165E+00  1.085165E+00
  1594  1.378488E+00 -2.932153E-01  0.000000E+00 -1.073778E+00 -1.073778E+00  1.073778E+00  1.073778E+00
  1595  1.451039E+00 -3.351032E-01  0.000000E+00 -1.062499E+00 -1.062499E+00  1.062499E+00  1.062499E+00
  1596  1.523591E+00 -3.769911E-01  0.000000E+00 -1.051492E+00 -1.051492E+00  1.051492E+00  1.051492E+00
  1597  1.596143E+00 -4.188790E-01  0.000000E+00 -1.040922E+00 -1.040922E+00  1.040922E+00  1.040922E+00
  1598  1.668695E+00 -4.607669E-01  0.000000E+00 -1.030949E+00 -1.030949E+00  1.030949E+00  1.030949E+00
  1599  1.741247E+00 -5.026548E-01  0.000000E+00 -1.021728E+00 -1.021728E+00  1.021728E+00  1.021728E+00
  1600  1.813799E+00 -4.607669E-01  0.000000E+00 -1.016955E+00 -1.016955E+00  1.016955E+00  1.016955E+00
  1601  1.886351E+00 -5.026548E-01  0.000000E+00 -1.008868E+00 -1.008868E+00  1.008868E+00  1.008868E+00
  1602  1.958903E+00 -5.445427E-01  0.000000E+00 -1.001747E+00 -1.001747E+00  1.001747E+00  1.001747E+00
  1603  2.031455E+00 -5.864306E-01  0.000000E+00 -9.957096E-01 -9.957096E-01  9.957096E-01  9.957096E-01
  1604 -1.523591E+00  1.466077E+00  0.000000E+00 -9.908648E-01 -9.908648E-01  9.908648E-01  9.908648E-01
  1605 -1.451039E+00  1.424189E+00  0.000000E+00 -9.873067E-01 -9.873067E-01  9.873067E-01  9.873067E-01
  1606 -1.378488E+00  1.382301E+00  0.000000E+00 -9.851135E-01 -9.851135E-01  9.851135E-01  9.851135E-01
  1607 -1.305936E+00  1.340413E+00  0.000000E+00 -9.843439E-01 -9.843439E-01  9.843439E-01  9.843439E-01
  1608 -1.233384E+00  1.298525E+00  0.000000E+00 -9.850348E-01 -9.850348E-01  9.850348E-01  9.850348E-01
  1609 -1.160832E+00  1.256637E+00  0.000000E+00 -9.871987E-01 -9.871987E-01  9.871987E-01  9.871987E-01
  1610 -1.088280E+00  1.214749E+00  0.000000E+00 -9.908215E-01 -9.908215E-01  9.908215E-01  9.908215E-01
  1611 -1.015728E+00  1.172861E+00  0.000000E+00 -9.958614E-01 -9.958614E-01  9.958614E-01  9.958614E-01
  1612 -9.431757E-01  1.130973E+00  0.000000E+00 -1.002248E+00 -1.002248E+00  1.002248E+00  1.002248E+00
  1613 -8.706237E-01  1.089085E+00  0.000000E+00 -1.009885E+00 -1.009885E+00  1.009885E+00  1.009885E+00
  1614 -7.980717E-01  1.047198E+00  0.000000E+00 -1.018647E+00 -1.018647E+00  1.018647E+00  1.018647E+00
  1615 -7.255197E-01  1.005310E+00  0.000000E+00 -1.028388E+00 -1.028388E+00  1.028388E+00  1.028388E+00
  1616 -6.529678E-01  9.634217E-01  0.000000E+00 -1.038939E+00 -1.038939E+00  1.038939E+00  1.038939E+00
  1617 -5.804158E-01  9.215338E-01  0.000000E+00 -1.050116E+00 -1.050116E+00  1.050116E+00  1.050116E+00
  1618 -5.078638E-01  8.796459E-01  0.000000E+00 -1.061722E+00 -1.061722E+00  1.061722E+00  1.061722E+00
  1619 -4.353118E-01  8.377580E-01  0.000000E+00 -1.073552E+00 -1.073552E+00  1.073552E+00  1.073552E+00
  1620 -3.627599E-01  7.958701E-01  0.000000E+00 -1.085400E+00 -1.085400E+00  1.085400E+00  1.085400E+00
  1621 -2.902079E-01  7.539822E-01  0.000000E+00 -1.097058E+00 -1.097058E+00  1.097058E+00  1.097058E+00
  1622 -2.176559E-01  7.120943E-01  0.000000E+00 -1.108328E+00 -1.108328E+00  1.108328E+00  1.108328E+00
  1623 -1.451039E-01  6.702064E-01  0.000000E+00 -1.119018E+00 -1.119018E+00  1.119018E+00  1.119018E+00
  1624 -7.255197E-02  6.283185E-01  0.000000E+00 -1.128951E+00 -1.128951E+00  1.128951E+00  1.128951E+00
  1625  0.000000E+00  5.864306E-01  0.000000E+00 -1.137967E+00 -1.137967E+00  1.137967E+00  1.137967E+00
  1626  7.255197E-02  5.445427E-01  0.000000E+00 -1.145925E+00 -1.145925E+00  1.145925E+00  1.145925E+00
  1627  1.451039E-01  5.026548E-01  0.000000E+00 -1.152702E+00 -1.152702E+00  1.152702E+00  1.152702E+00
  1628  2.176559E-01  4.607669E-01  0.000000E+00 -1.158202E+00 -1.158202E+00  1.158202E+00  1.158202E+00
  1629  2.902079E-01  4.188790E-01  0.000000E+00 -1.162350E+00 -1.162350E+00  1.162350E+00  1.162350E+00
  1630  3.627599E-01  3.769911E-01  0.000000E+00 -1.165094E+00 -1.165094E+00  1.165094E+00  1.165094E+00
  1631  4.353118E-01  3.351032E-01  0.000000E+00 -1.166409E+00 -1.166409E+00  1.166409E+00  1.166409E+00
  1632  5.078638E-01  2.932153E-01  0.000000E+00 -1.166290E+00 -1.166290E+00  1.166290E+00  1.166290E+00
  1633  5.804158E-01  2.513274E-01  0.000000E+00 -1.164759E+00 -1.164759E+00  1.164759E+00  1.164759E+00
  1634  6.529678E-01  2.094395E-01  0.000000E+00 -1.161854E+00 -1.161854E+00  1.161854E+00  1.161854E+00
  1635  7.255197E-01  1.675516E-01  0.000000E+00 -1.157639E+00 -1.157639E+00  1.157639E+00  1.157639E+00
  1636  7.980717E-01  1.256637E-01  0.000000E+00 -1.152191E+00 -1.152191E+00  1.152191E+00  1.152191E+00
  1637  8.706237E-01  8.377580E-02  0.000000E+00 -1.145606E+00 -1.145606E+00  1.145606E+00  1.145606E+00
  1638  9.431757E-01  4.188790E-02  0.000000E+00 -1.137994E+00 -1.137994E+00  1.137994E+00  1.137994E+00
  1639  1.015728E+00  0.000000E+00  0.000000E+00 -1.129477E+00 -1.129477E+00  1.129477E+00  1.129477E+00
  1640  1.088280E+00 -4.188790E-02  0.000000E+00 -1.120185E+00 -1.120185E+00  1.120185E+00  1.120185E+00
  1641  1.160832E+00 -8.377580E-02  0.000000E+00 -1.110259E+00 -1.110259E+00  1.110259E+00  1.110259E+00
  1642  1.233384E+00 -1.256637E-01  0.000000E+00 -1.099842E+00 -1.099842E+00  1.099842E+00  1.099842E+00
  1643  1.305936E+00 -1.675516E-01  0.000000E+00 -1.089085E+00 -1.089085E+00  1.089085E+00  1.089085E+00
  1644  1.378488E+00 -2.094395E-01  0.000000E+00 -1.078139E+00 -1.078139E+00  1.078139E+00  1.078139E+00
  1645  1.451039E+00 -2.513274E-01  0.000000E+00 -1.067156E+00 -1.067156E+00  1.067156E+00  1.067156E+00
  1646  1.523591E+00 -2.932153E-01  0.000000E+00 -1.056289E+00 -1.056289E+00  1.056289E+00  1.056289E+00
  1647  1.596143E+00 -3.351032E-01  0.000000E+00 -1.045688E+00 -1.045688E+00  1.045688E+00  1.045688E+00
  1648  1.668695E+00 -3.769911E-01  0.000000E+00 -1.035503E+00 -1.035503E+00  1.035503E+00  1.035503E+00
  1649  1.741247E+00 -4.188790E-01  0.000000E+00 -1.025878E+00 -1.025878E+00  1.025878E+00  1.025878E+00
  1650  1.813799E+00 -3.769911E-01  0.000000E+00 -1.020325E+00 -1.020325E+00  1.020325E+00  1.020325E+00
  1651  1.886351E+00 -4.188790E-01  0.000000E+00 -1.011654E+00 -1.011654E+00  1.011654E+00  1.011654E+00
  1652  1.958903E+00 -4.607669E-01  0.000000E+00 -1.003743E+00 -1.003743E+00  1.003743E+00  1.003743E+00
  1653  2.031455E+00 -5.026548E-01  0.000000E+00 -9.967120E-01 -9.967120E-01  9.967120E-01  9.967120E-01
  1654 -1.523591E+00  1.549852E+00  0.000000E+00 -9.906770E-01 -9.906770E-01  9.906770E-01  9.906770E-01
  1655 -1.451039E+00  1.507964E+00  0.000000E+00 -9.857475E-01 -9.857475E-01  9.857475E-01  9.857475E-01
  1656 -1.378488E+00  1.466077E+00  0.000000E+00 -9.820232E-01 -9.820232E-01  9.820232E-01  9.820232E-01
  1657 -1.305936E+00  1.424189E+00  0.000000E+00 -9.795918E-01 -9.795918E-01  9.795918E-01  9.795918E-01
  1658 -1.233384E+00  1.382301E+00  0.000000E+00 -9.785250E-01 -9.785250E-01  9.785250E-01  9.785250E-01
  1659 -1.160832E+00  1.340413E+00  0.000000E+00 -9.788752E-01 -9.788752E-01  9.788752E-01  9.788752E-01
  1660 -1.088280E+00  1.298525E+00  0.000000E+00 -9.806717E-01 -9.806717E-01  9.806717E-01  9.806717E-01
  1661 -1.015728E+00  1.256637E+00  0.000000E+00 -9.839177E-01 -9.839177E-01  9.839177E-01  9.839177E-01
  1662 -9.431757E-01  1.214749E+00  0.000000E+00 -9.885879E-01 -9.885879E-01  9.885879E-01  9.885879E-01
  1663 -8.706237E-01  1.172861E+00  0.000000E+00 -9.946268E-01 -9.946268E-01  9.946268E-01  9.946268E-01
  1664 -7.980717E-01  1.130973E+00  0.000000E+00 -1.001949E+00 -1.001949E+00  1.001949E+00  1.001949E+00
  1665 -7.255197E-01  1.089085E+00  0.000000E+00 -1.010439E+00 -1.010439E+00  1.010439E+00  1.010439E+00
  1666 -6.529678E-01  1.047198E+00  0.000000E+00 -1.019953E+00 -1.019953E+00  1.019953E+00  1.019953E+00
  1667 -5.804158E-01  1.005310E+00  0.000000E+00 -1.030327E+00 -1.030327E+00  1.030327E+00  1.030327E+00
  1668 -5.078638E-01  9.634217E-01  0.000000E+00 -1.041372E+00 -1.041372E+00  1.041372E+00  1.041372E+00
  1669 -4.353118E-01  9.215338E-01  0.000000E+00 -1.052887E+00 -1.052887E+00  1.052887E+00  1.052887E+00
  1670 -3.627599E-01  8.796459E-01  0.000000E+00 -1.064660E+00 -1.064660E+00  1.064660E+00  1.064660E+00
  1671 -2.902079E-01  8.377580E-01  0.000000E+00 -1.076475E+00 -1.076475E+00  1.076475E+00  1.076475E+00
  1672 -2.176559E-01  7.958701E-01  0.000000E+00 -1.088118E+00 -1.088118E+00  1.088118E+00  1.088118E+00
  1673 -1.451039E-01  7.539822E-01  0.000000E+00 -1.099377E+00 -1.099377E+00  1.099377E+00  1.099377E+00
  1674 -7.255197E-02  7.120943E-01  0.000000E+00 -1.110056E+00 -1.110056E+00  1.110056E+00  1.110056E+00
  1675  0.000000E+00  6.702064E-01  0.000000E+00 -1.119969E+00 -1.119969E+00  1.119969E+00  1.119969E+00
  1676  7.255197E-02  6.283185E-01  0.000000E+00 -1.128951E+00 -1.128951E+00  1.128951E+00  1.128951E+00
  1677  1.451039E-01  5.864306E-01  0.000000E+00 -1.136857E+00 -1.136857E+00  1.136857E+00  1.136857E+00
  1678  2.176559E-01  5.445427E-01  0.000000E+00 -1.143566E+00 -1.143566E+00  1.143566E+00  1.143566E+00
  1679  2.902079E-01  5.026548E-01  0.000000E+00 -1.148981E+00 -1.148981E+00  1.148981E+00  1.148981E+00
  1680  3.627599E-01  4.607669E-01  0.000000E+00 -1.153031E+00 -1.153031E+00  1.153031E+00  1.153031E+00
  1681  4.353118E-01  4.188790E-01  0.000000E+00 -1.155671E+00 -1.155671E+00  1.155671E+00  1.155671E+00
  1682  5.078638E-01  3.769911E-01  0.000000E+00 -1.156882E+00 -1.156882E+00  1.156882E+00  1.156882E+00
  1683  5.804158E-01  3.351032E-01  0.000000E+00 -1.156668E+00 -1.156668E+00  1.156668E+00  1.156668E+00
  1684  6.529678E-01  2.932153E-01  0.000000E+00 -1.155060E+00 -1.155060E+00  1.155060E+00  1.155060E+00
  1685  7.255197E-01  2.513274E-01  0.000000E+00 -1.152108E+00 -1.152108E+00  1.152108E+00  1.152108E+00
  1686  7.980717E-01  2.094395E-01  0.000000E+00 -1.147881E+00 -1.147881E+00  1.147881E+00  1.147881E+00
  1687  8.706237E-01  1.675516E-01  0.000000E+00 -1.142468E+00 -1.142468E+00  1.142468E+00  1.142468E+00
  1688  9.431757E-01  1.256637E-01  0.000000E+00 -1.135969E+00 -1.135969E+00  1.135969E+00  1.135969E+00
  1689  1.015728E+00  8.377580E-02  0.000000E+00 -1.128501E+00 -1.128501E+00  1.128501E+00  1.128501E+00
  1690  1.088280E+00  4.188790E-02  0.000000E+00 -1.120185E+00 -1.120185E+00  1.120185E+00  1.120185E+00
  1691  1.160832E+00  0.000000E+00  0.000000E+00 -1.111154E+00 -1.111154E+00  1.111154E+00  1.111154E+00
  1692  1.233384E+00 -4.188790E-02  0.000000E+00 -1.101542E+00 -1.101542E+00  1.101542E+00  1.101542E+00
  1693  1.305936E+00 -8.377580E-02  0.000000E+00 -1.091488E+00 -1.091488E+00  1.091488E+00  1.091488E+00
  1694  1.378488E+00 -1.256637E-01  0.000000E+00 -1.081131E+00 -1.081131E+00  1.081131E+00  1.081131E+00
  1695  1.451039E+00 -1.675516E-01  0.000000E+00 -1.070611E+00 -1.070611E+00  1.070611E+00  1.070611E+00
  1696  1.523591E+00 -2.094395E-01  0.000000E+00 -1.060066E+00 -1.060066E+00  1.060066E+00  1.060066E+00
  1697  1.596143E+00 -2.513274E-01  0.000000E+00 -1.049631E+00 -1.049631E+00  1.049631E+00  1.049631E+00
  1698  1.668695E+00 -2.932153E-01  0.000000E+00 -1.039442E+00 -1.039442E+00  1.039442E+00  1.039442E+00
  1699  1.741247E+00 -3.351032E-01  0.000000E+00 -1.029630E+00 -1.029630E+00  1.029630E+00  1.029630E+00
  1700  1.813799E+00 -2.932153E-01  0.000000E+00 -1.023307E+00 -1.023307E+00  1.023307E+00  1.023307E+00
  1701  1.886351E+00 -3.351032E-01  0.000000E+00 -1.014271E+00 -1.014271E+00  1.014271E+00  1.014271E+00
  1702  1.958903E+00 -3.769911E-01  0.000000E+00 -1.005787E+00 -1.005787E+00  1.005787E+00  1.005787E+00
  1703  2.031455E+00 -4.188790E-01  0.000000E+00 -9.979702E-01 -9.979702E-01  9.979702E-01  9.979702E-01
  1704  2.104007E+00 -4.607669E-01  0.000000E+00 -9.909386E-01 -9.909386E-01  9.909386E-01  9.909386E-01
  1705 -1.451039E+00  1.591740E+00  0.000000E+00 -9.848082E-01 -9.848082E-01  9.848082E-01  9.848082E-01
  1706 -1.378488E+00  1.549852E+00  0.000000E+00 -9.796934E-01 -9.796934E-01  9.796934E-01  9.796934E-01
  1707 -1.305936E+00  1.507964E+00  0.000000E+00 -9.757038E-01 -9.757038E-01  9.757038E-01  9.757038E-01
  1708 -1.233384E+00  1.466077E+00  0.000000E+00 -9.729408E-01 -9.729408E-01  9.729408E-01  9.729408E-01
  1709 -1.160832E+00  1.424189E+00  0.000000E+00 -9.714927E-01 -9.714927E-01  9.714927E-01  9.714927E-01
  1710 -1.088280E+00  1.382301E+00  0.000000E+00 -9.714308E-01 -9.714308E-01  9.714308E-01  9.714308E-01
  1711 -1.015728E+00  1.340413E+00  0.000000E+00 -9.728039E-01 -9.728039E-01  9.728039E-01  9.728039E-01
  1712 -9.431757E-01  1.298525E+00  0.000000E+00 -9.756344E-01 -9.756344E-01  9.756344E-01  9.756344E-01
  1713 -8.706237E-01  1.256637E+00  0.000000E+00 -9.799140E-01 -9.799140E-01  9.799140E-01  9.799140E-01
  1714 -7.980717E-01  1.214749E+00  0.000000E+00 -9.856018E-01 -9.856018E-01  9.856018E-01  9.856018E-01
  1715 -7.255197E-01  1.172861E+00  0.000000E+00 -9.926226E-01 -9.926226E-01  9.926226E-01  9.926226E-01
  1716 -6.529678E-01  1.130973E+00  0.000000E+00 -1.000868E+00 -1.000868E+00  1.000868E+00  1.000868E+00
  1717 -5.804158E-01  1.089085E+00  0.000000E+00 -1.010196E+00 -1.010196E+00  1.010196E+00  1.010196E+00
  1718 -5.078638E-01  1.047198E+00  0.000000E+00 -1.020440E+00 -1.020440E+00  1.020440E+00  1.020440E+00
  1719 -4.353118E-01  1.005310E+00  0.000000E+00 -1.031406E+00 -1.031406E+00  1.031406E+00  1.031406E+00
  1720 -3.627599E-01  9.634217E-01  0.000000E+00 -1.042885E+00 -1.042885E+00  1.042885E+00  1.042885E+00
  1721 -2.902079E-01  9.215338E-01  0.000000E+00 -1.054655E+00 -1.054655E+00  1.054655E+00  1.054655E+00
  1722 -2.176559E-01  8.796459E-01  0.000000E+00 -1.066489E+00 -1.066489E+00  1.066489E+00  1.066489E+00
  1723 -1.451039E-01  8.377580E-01  0.000000E+00 -1.078159E+00 -1.078159E+00  1.078159E+00  1.078159E+00
  1724 -7.255197E-02  7.958701E-01  0.000000E+00 -1.089446E+00 -1.089446E+00  1.089446E+00  1.089446E+00
  1725  0.000000E+00  7.539822E-01  0.000000E+00 -1.100142E+00 -1.100142E+00  1.100142E+00  1.100142E+00
  1726  7.255197E-02  7.120943E-01  0.000000E+00 -1.110056E+00 -1.110056E+00  1.110056E+00  1.110056E+00
  1727  1.451039E-01  6.702064E-01  0.000000E+00 -1.119018E+00 -1.119018E+00  1.119018E+00  1.119018E+00
  1728  2.176559E-01  6.283185E-01  0.000000E+00 -1.126881E+00 -1.126881E+00  1.126881E+00  1.126881E+00
  1729  2.902079E-01  5.864306E-01  0.000000E+00 -1.133524E+00 -1.133524E+00  1.133524E+00  1.133524E+00
  1730  3.627599E-01  5.445427E-01  0.000000E+00 -1.138854E+00 -1.138854E+00  1.138854E+00  1.138854E+00
  1731  4.353118E-01  5.026548E-01  0.000000E+00 -1.142806E+00 -1.142806E+00  1.142806E+00  1.142806E+00
  1732  5.078638E-01  4.607669E-01  0.000000E+00 -1.145342E+00 -1.145342E+00  1.145342E+00  1.145342E+00
  1733  5.804158E-01  4.188790E-01  0.000000E+00 -1.146454E+00 -1.146454E+00  1.146454E+00  1.146454E+00
  1734  6.529678E-01  3.769911E-01  0.000000E+00 -1.146155E+00 -1.146155E+00  1.146155E+00  1.146155E+00
  1735  7.255197E-01  3.351032E-01  0.000000E+00 -1.144486E+00 -1.144486E+00  1.144486E+00  1.144486E+00
  1736  7.980717E-01  2.932153E-01  0.000000E+00 -1.141509E+00 -1.141509E+00  1.141509E+00  1.141509E+00
  1737  8.706237E-01  2.513274E-01  0.000000E+00 -1.137302E+00 -1.137302E+00  1.137302E+00  1.137302E+00
  1738  9.431757E-01  2.094395E-01  0.000000E+00 -1.131961E+00 -1.131961E+00  1.131961E+00  1.131961E+00
  1739  1.015728E+00  1.675516E-01  0.000000E+00 -1.125594E+00 -1.125594E+00  1.125594E+00  1.125594E+00
  1740  1.088280E+00  1.256637E-01  0.000000E+00 -1.118319E+00 -1.118319E+00  1.118319E+00  1.118319E+00
  1741  1.160832E+00  8.377580E-02  0.000000E+00 -1.110259E+00 -1.110259E+00  1.110259E+00  1.110259E+00
  1742  1.233384E+00  4.188790E-02  0.000000E+00 -1.101542E+00 -1.101542E+00  1.101542E+00  1.101542E+00
  1743  1.305936E+00  0.000000E+00  0.000000E+00 -1.092297E+00 -1.092297E+00  1.092297E+00  1.092297E+00
  1744  1.378488E+00 -4.188790E-02  0.000000E+00 -1.082653E+00 -1.082653E+00  1.082653E+00  1.082653E+00
  1745  1.451039E+00 -8.377580E-02  0.000000E+00 -1.072736E+00 -1.072736E+00  1.072736E+00  1.072736E+00
  1746  1.523591E+00 -1.256637E-01  0.000000E+00 -1.062671E+00 -1.062671E+00  1.062671E+00  1.062671E+00
  1747  1.596143E+00 -1.675516E-01  0.000000E+00 -1.052578E+00 -1.052578E+00  1.052578E+00  1.052578E+00
  1748  1.668695E+00 -2.094395E-01  0.000000E+00 -1.042576E+00 -1.042576E+00  1.042576E+00  1.042576E+00
  1749  1.741247E+00 -2.513274E-01  0.000000E+00 -1.032780E+00 -1.032780E+00  1.032780E+00  1.032780E+00
  1750  1.813799E+00 -2.094395E-01  0.000000E+00 -1.025719E+00 -1.025719E+00  1.025719E+00  1.025719E+00
  1751  1.886351E+00 -2.513274E-01  0.000000E+00 -1.016528E+00 -1.016528E+00  1.016528E+00  1.016528E+00
  1752  1.958903E+00 -2.932153E-01  0.000000E+00 -1.007687E+00 -1.007687E+00  1.007687E+00  1.007687E+00
  1753  2.031455E+00 -3.351032E-01  0.000000E+00 -9.993024E-01 -9.993024E-01  9.993024E-01  9.993024E-01
  1754  2.104007E+00 -3.769911E-01  0.000000E+00 -9.914846E-01 -9.914846E-01  9.914846E-01  9.914846E-01
  1755 -1.451039E+00  1.675516E+00  0.000000E+00 -9.843497E-01 -9.843497E-01  9.843497E-01  9.843497E-01
  1756 -1.378488E+00  1.633628E+00  0.000000E+00 -9.780188E-01 -9.780188E-01  9.780188E-01  9.780188E-01
  1757 -1.305936E+00  1.591740E+00  0.000000E+00 -9.726160E-01 -9.726160E-01  9.726160E-01  9.726160E-01
  1758 -1.233384E+00  1.549852E+00  0.000000E+00 -9.682649E-01 -9.682649E-01  9.682649E-01  9.682649E-01
  1759 -1.160832E+00  1.507964E+00  0.000000E+00 -9.650845E-01 -9.650845E-01  9.650845E-01  9.650845E-01
  1760 -1.088280E+00  1.466077E+00  0.000000E+00 -9.631837E-01 -9.631837E-01  9.631837E-01  9.631837E-01
  1761 -1.015728E+00  1.424189E+00  0.000000E+00 -9.626552E-01 -9.626552E-01  9.626552E-01  9.626552E-01
  1762 -9.431757E-01  1.382301E+00  0.000000E+00 -9.635695E-01 -9.635695E-01  9.635695E-01  9.635695E-01
  1763 -8.706237E-01  1.340413E+00  0.000000E+00 -9.659688E-01 -9.659688E-01  9.659688E-01  9.659688E-01
  1764 -7.980717E-01  1.298525E+00  0.000000E+00 -9.698619E-01 -9.698619E-01  9.698619E-01  9.698619E-01
  1765 -7.255197E-01  1.256637E+00  0.000000E+00 -9.752209E-01 -9.752209E-01  9.752209E-01  9.752209E-01
  1766 -6.529678E-01  1.214749E+00  0.000000E+00 -9.819789E-01 -9.819789E-01  9.819789E-01  9.819789E-01
  1767 -5.804158E-01  1.172861E+00  0.000000E+00 -9.900305E-01 -9.900305E-01  9.900305E-01  9.900305E-01
  1768 -5.078638E-01  1.130973E+00  0.000000E+00 -9.992337E-01 -9.992337E-01  9.992337E-01  9.992337E-01
  1769 -4.353118E-01  1.089085E+00  0.000000E+00 -1.009414E+00 -1.009414E+00  1.009414E+00  1.009414E+00
  1770 -3.627599E-01  1.047198E+00  0.000000E+00 -1.020370E+00 -1.020370E+00  1.020370E+00  1.020370E+00
  1771 -2.902079E-01  1.005310E+00  0.000000E+00 -1.031880E+00 -1.031880E+00  1.031880E+00  1.031880E+00
  1772 -2.176559E-01  9.634217E-01  0.000000E+00 -1.043708E+00 -1.043708E+00  1.043708E+00  1.043708E+00
  1773 -1.451039E-01  9.215338E-01  0.000000E+00 -1.055613E+00 -1.055613E+00  1.055613E+00  1.055613E+00
